31219,38.893028,-77.026013,31214,38.9121,-77.0387,125
31401,38.9375,-77.0328,31507,38.928743,-77.012457,3
31225,38.90375,-77.06269,31207,38.9249,-77.0222,4
31014,38.897315,-77.070993,31503,38.9126,-77.0135,6
31016,38.893648,-77.076701,31506,38.915417,-77.012289,2
31007,38.8573,-77.0511,31603,38.9057,-77.0056,3
31005,38.8604,-77.0603,31005,38.8604,-77.0603,121
31100,38.9003,-77.0429,31243,38.887299,-77.018939,42
31802,38.867373,-76.988039,31108,38.8767,-77.0178,10
31234,38.908905,-77.04478,31223,38.90572,-77.022264,102
31102,38.929464,-77.027822,31708,38.896544,-76.96012,1
31605,38.8851,-77.0023,31613,38.884,-76.995397,572
31233,38.902061,-77.038322,31206,38.8952,-77.0436,100
31234,38.908905,-77.04478,31109,38.9155,-77.0222,59
31243,38.887299,-77.018939,31506,38.915417,-77.012289,26
31222,38.8991,-77.0337,31035,38.876393,-77.107735,1
31101,38.9176,-77.0321,31616,38.900017,-77.001967,37
31612,38.894758,-76.997114,31505,38.910972,-77.00495,8
31610,38.886952,-76.996806,31104,38.922925,-77.042581,6
31226,38.916442,-77.0682,31250,38.903584,-77.044789,4
31221,38.904742,-77.041606,31104,38.922925,-77.042581,135
31237,38.903827,-77.053485,31241,38.9059,-77.0325,205
31502,38.9346,-76.9955,31214,38.9121,-77.0387,1
31404,38.9418,-77.0251,31401,38.9375,-77.0328,56
31603,38.9057,-77.0056,31001,38.862179,-77.059986,9
31208,38.8763,-77.0037,31100,38.9003,-77.0429,1
31235,38.8923,-77.0436,31249,38.879819,-77.037413,113
31241,38.9059,-77.0325,31606,38.8803,-76.9862,8
31235,38.8923,-77.0436,31016,38.893648,-77.076701,4
31241,38.9059,-77.0325,31619,38.890461,-76.988355,25
31305,38.934267,-77.057979,31602,38.9308,-77.0315,42
31626,38.88732,-76.983569,31239,38.906602,-77.038785,18
31616,38.900017,-77.001967,31605,38.8851,-77.0023,213
31236,38.90774,-77.071652,31014,38.897315,-77.070993,713
31040,38.882281,-77.115449,31215,38.902221,-77.059219,2
31208,38.8763,-77.0037,31101,38.9176,-77.0321,8
31501,38.933668,-76.991016,31206,38.8952,-77.0436,2
31300,38.944551,-77.063896,31246,38.905126,-77.056887,28
31015,38.8946,-77.072305,31031,38.89054,-77.08095,6
31113,38.920669,-77.04368,31018,38.892164,-77.079375,1
31239,38.906602,-77.038785,31400,38.936043,-77.024649,76
31306,38.922649,-77.077271,31107,38.9319,-77.0388,3
31238,38.898069,-77.031823,31618,38.889955,-77.000349,107
31252,38.901539,-77.046564,31228,38.8997,-77.023086,2
31214,38.9121,-77.0387,31215,38.902221,-77.059219,171
31040,38.882281,-77.115449,31020,38.8904,-77.0889,4
31600,38.90304,-77.019027,31615,38.900384,-76.99831,209
31500,38.919488,-77.000624,31106,38.9236,-77.0501,4
31618,38.889955,-77.000349,31626,38.88732,-76.983569,211
31217,38.887237,-77.028226,31008,38.8629,-77.0528,44
31225,38.90375,-77.06269,31253,38.902204,-77.04337,1
31253,38.902204,-77.04337,31250,38.903584,-77.044789,1
31302,38.934751,-77.074647,31205,38.9008,-77.047,70
31223,38.90572,-77.022264,31252,38.901539,-77.046564,1
31037,38.881044,-77.111768,31028,38.893241,-77.086045,10
31024,38.882788,-77.103148,31037,38.881044,-77.111768,38
31233,38.902061,-77.038322,31619,38.890461,-76.988355,71
31249,38.879819,-77.037413,31245,38.912719,-77.022155,6
31102,38.929464,-77.027822,31614,38.899983,-76.991383,12
31618,38.889955,-77.000349,31243,38.887299,-77.018939,255
31401,38.9375,-77.0328,31206,38.8952,-77.0436,25
31100,38.9003,-77.0429,31238,38.898069,-77.031823,125
31029,38.896923,-77.086502,31024,38.882788,-77.103148,2
31214,38.9121,-77.0387,31302,38.934751,-77.074647,12
31700,38.8601,-76.9672,31108,38.8767,-77.0178,2
31625,38.881185,-77.001828,31613,38.884,-76.995397,381
31624,38.897446,-77.009888,31303,38.947607,-77.079382,3
31009,38.848441,-77.051516,31002,38.8564,-77.0492,249
31014,38.897315,-77.070993,31228,38.8997,-77.023086,66
31605,38.8851,-77.0023,31625,38.881185,-77.001828,246
31104,38.922925,-77.042581,31007,38.8573,-77.0511,1
31231,38.894514,-77.031617,31206,38.8952,-77.0436,43
31201,38.90985,-77.034438,31611,38.9003,-76.9882,63
31237,38.903827,-77.053485,31219,38.893028,-77.026013,89
31228,38.8997,-77.023086,31005,38.8604,-77.0603,4
31614,38.899983,-76.991383,31113,38.920669,-77.04368,3
31500,38.919488,-77.000624,31502,38.9346,-76.9955,7
31205,38.9008,-77.047,31224,38.903407,-77.043648,195
31251,38.903819,-77.0284,31002,38.8564,-77.0492,2
31239,38.906602,-77.038785,31253,38.902204,-77.04337,1
31300,38.944551,-77.063896,31404,38.9418,-77.0251,27
31611,38.9003,-76.9882,31247,38.888553,-77.032429,15
31506,38.915417,-77.012289,31238,38.898069,-77.031823,73
31605,38.8851,-77.0023,31620,38.897222,-77.019347,75
31610,38.886952,-76.996806,31246,38.905126,-77.056887,16
31401,38.9375,-77.0328,31620,38.897222,-77.019347,5
31222,38.8991,-77.0337,31011,38.8533,-77.0498,22
31202,38.912682,-77.031681,31624,38.897446,-77.009888,92
31701,38.8692,-76.9599,31613,38.884,-76.995397,4
31040,38.882281,-77.115449,31021,38.8881,-77.09308,4
31215,38.902221,-77.059219,31201,38.90985,-77.034438,95
31503,38.9126,-77.0135,31225,38.90375,-77.06269,28
31008,38.8629,-77.0528,31215,38.902221,-77.059219,11
31017,38.891696,-77.0846,31503,38.9126,-77.0135,1
31505,38.910972,-77.00495,31007,38.8573,-77.0511,1
31105,38.9268,-77.0322,31505,38.910972,-77.00495,11
31216,38.899641,-77.032005,31031,38.89054,-77.08095,7
31233,38.902061,-77.038322,31505,38.910972,-77.00495,2
31230,38.898364,-77.027869,31002,38.8564,-77.0492,5
31239,38.906602,-77.038785,31244,38.88412,-77.017445,43
31110,38.9154,-77.0446,31108,38.8767,-77.0178,30
31102,38.929464,-77.027822,31221,38.904742,-77.041606,118
31607,38.884,-76.9861,31237,38.903827,-77.053485,4
31301,38.938736,-77.087171,31218,38.886266,-77.022241,1
31246,38.905126,-77.056887,31626,38.88732,-76.983569,13
31238,38.898069,-77.031823,31105,38.9268,-77.0322,55
31024,38.882788,-77.103148,31222,38.8991,-77.0337,5
31109,38.9155,-77.0222,31302,38.934751,-77.074647,1
31216,38.899641,-77.032005,31612,38.894758,-76.997114,37
31217,38.887237,-77.028226,31217,38.887237,-77.028226,893
31605,38.8851,-77.0023,31300,38.944551,-77.063896,1
31708,38.896544,-76.96012,31622,38.894832,-76.987633,1
31218,38.886266,-77.022241,31232,38.897324,-77.022322,291
31607,38.884,-76.9861,31402,38.947774,-77.032818,1
31108,38.8767,-77.0178,31232,38.897324,-77.022322,269
31217,38.887237,-77.028226,31608,38.8792,-76.9953,7
31249,38.879819,-77.037413,31215,38.902221,-77.059219,73
31401,38.9375,-77.0328,31100,38.9003,-77.0429,5
31306,38.922649,-77.077271,31219,38.893028,-77.026013,23
31307,38.930282,-77.055599,31111,38.9172,-77.0259,15
31100,38.9003,-77.0429,31002,38.8564,-77.0492,1
31601,38.8896,-76.9769,31201,38.90985,-77.034438,4
31027,38.896015,-77.078107,31226,38.916442,-77.0682,1
31603,38.9057,-77.0056,31616,38.900017,-77.001967,592
31019,38.889,-77.0925,31035,38.876393,-77.107735,8
31239,38.906602,-77.038785,31200,38.9101,-77.0444,248
31113,38.920669,-77.04368,31221,38.904742,-77.041606,196
31223,38.90572,-77.022264,31020,38.8904,-77.0889,28
31211,38.895184,-77.054845,31235,38.8923,-77.0436,56
31221,38.904742,-77.041606,31206,38.8952,-77.0436,45
31211,38.895184,-77.054845,31006,38.8637,-77.0633,5
31307,38.930282,-77.055599,31012,38.8518,-77.0498,1
31507,38.928743,-77.012457,31105,38.9268,-77.0322,16
31007,38.8573,-77.0511,31209,38.8743,-77.0057,1
31203,38.9086,-77.0323,31014,38.897315,-77.070993,8
31619,38.890461,-76.988355,31701,38.8692,-76.9599,1
31223,38.90572,-77.022264,31244,38.88412,-77.017445,35
31506,38.915417,-77.012289,31207,38.9249,-77.0222,15
31103,38.926088,-77.036536,31204,38.8963,-77.045,39
31202,38.912682,-77.031681,31220,38.894919,-77.046587,131
31108,38.8767,-77.0178,31200,38.9101,-77.0444,47
31223,38.90572,-77.022264,31616,38.900017,-77.001967,78
31236,38.90774,-77.071652,31249,38.879819,-77.037413,4
31604,38.9003,-77.016,31253,38.902204,-77.04337,1
31215,38.902221,-77.059219,31400,38.936043,-77.024649,3
31505,38.910972,-77.00495,31201,38.90985,-77.034438,114
31503,38.9126,-77.0135,31616,38.900017,-77.001967,61
31204,38.8963,-77.045,31233,38.902061,-77.038322,179
31016,38.893648,-77.076701,31241,38.9059,-77.0325,6
31100,38.9003,-77.0429,31105,38.9268,-77.0322,38
31015,38.8946,-77.072305,31230,38.898364,-77.027869,2
31101,38.9176,-77.0321,31002,38.8564,-77.0492,3
31608,38.8792,-76.9953,31222,38.8991,-77.0337,4
31230,38.898364,-77.027869,31226,38.916442,-77.0682,18
31200,38.9101,-77.0444,31030,38.89593,-77.089006,4
31613,38.884,-76.995397,31245,38.912719,-77.022155,13
31619,38.890461,-76.988355,31235,38.8923,-77.0436,83
31109,38.9155,-77.0222,31109,38.9155,-77.0222,129
31230,38.898364,-77.027869,31602,38.9308,-77.0315,183
31237,38.903827,-77.053485,31626,38.88732,-76.983569,6
31024,38.882788,-77.103148,31003,38.860244,-77.050276,3
31238,38.898069,-77.031823,31306,38.922649,-77.077271,7
31240,38.88412,-77.04657,31106,38.9236,-77.0501,22
31014,38.897315,-77.070993,31037,38.881044,-77.111768,14
31307,38.930282,-77.055599,31219,38.893028,-77.026013,15
31110,38.9154,-77.0446,31307,38.930282,-77.055599,79
31620,38.897222,-77.019347,31246,38.905126,-77.056887,29
31604,38.9003,-77.016,31608,38.8792,-76.9953,15
31607,38.884,-76.9861,31619,38.890461,-76.988355,549
31242,38.89968,-77.041539,31303,38.947607,-77.079382,1
31101,38.9176,-77.0321,31705,38.894,-76.947974,1
31109,38.9155,-77.0222,31626,38.88732,-76.983569,3
31619,38.890461,-76.988355,31243,38.887299,-77.018939,83
31015,38.8946,-77.072305,31605,38.8851,-77.0023,4
31211,38.895184,-77.054845,31014,38.897315,-77.070993,138
31238,38.898069,-77.031823,31603,38.9057,-77.0056,131
31022,38.88786,-77.094875,31023,38.885801,-77.097745,21
31404,38.9418,-77.0251,31507,38.928743,-77.012457,1
31617,38.900413,-76.982872,31505,38.910972,-77.00495,2
31251,38.903819,-77.0284,31224,38.903407,-77.043648,6
31613,38.884,-76.995397,31306,38.922649,-77.077271,1
31000,38.8561,-77.0512,31231,38.894514,-77.031617,4
31300,38.944551,-77.063896,31200,38.9101,-77.0444,213
31036,38.87887,-77.1207,31040,38.882281,-77.115449,7
31201,38.90985,-77.034438,31102,38.929464,-77.027822,222
31012,38.8518,-77.0498,31018,38.892164,-77.079375,1
31610,38.886952,-76.996806,31624,38.897446,-77.009888,161
31206,38.8952,-77.0436,31615,38.900384,-76.99831,20
31224,38.903407,-77.043648,31500,38.919488,-77.000624,8
31619,38.890461,-76.988355,31107,38.9319,-77.0388,10
31707,38.889935,-76.93723,31703,38.897063,-76.947446,9
31110,38.9154,-77.0446,31223,38.90572,-77.022264,96
31624,38.897446,-77.009888,31617,38.900413,-76.982872,54
31242,38.89968,-77.041539,31115,38.928156,-77.02344,12
31620,38.897222,-77.019347,31606,38.8803,-76.9862,63
31227,38.900283,-77.029822,31228,38.8997,-77.023086,292
31504,38.932514,-76.992889,31618,38.889955,-77.000349,28
31304,38.922581,-77.070334,31242,38.89968,-77.041539,12
31200,38.9101,-77.0444,31022,38.88786,-77.094875,2
31215,38.902221,-77.059219,31112,38.927872,-77.043358,95
31625,38.881185,-77.001828,31600,38.90304,-77.019027,13
31200,38.9101,-77.0444,31611,38.9003,-76.9882,32
31307,38.930282,-77.055599,31245,38.912719,-77.022155,4
31203,38.9086,-77.0323,31002,38.8564,-77.0492,4
31109,38.9155,-77.0222,31110,38.9154,-77.0446,109
31609,38.878925,-77.024016,31232,38.897324,-77.022322,96
31201,38.90985,-77.034438,31111,38.9172,-77.0259,561
31236,38.90774,-77.071652,31401,38.9375,-77.0328,2
31116,38.917761,-77.04062,31216,38.899641,-77.032005,73
31250,38.903584,-77.044789,31106,38.9236,-77.0501,1
31234,38.908905,-77.04478,31216,38.899641,-77.032005,47
31626,38.88732,-76.983569,31230,38.898364,-77.027869,36
31628,38.87861,-77.006004,31625,38.881185,-77.001828,86
31004,38.8573,-77.0574,31219,38.893028,-77.026013,1
31618,38.889955,-77.000349,31237,38.903827,-77.053485,48
31609,38.878925,-77.024016,31102,38.929464,-77.027822,3
31023,38.885801,-77.097745,31038,38.883921,-77.116817,27
31222,38.8991,-77.0337,31018,38.892164,-77.079375,8
31232,38.897324,-77.022322,31623,38.89696,-77.00493,391
31400,38.936043,-77.024649,31401,38.9375,-77.0328,176
31208,38.8763,-77.0037,31606,38.8803,-76.9862,166
31600,38.90304,-77.019027,31231,38.894514,-77.031617,44
31106,38.9236,-77.0501,31105,38.9268,-77.0322,363
31106,38.9236,-77.0501,31301,38.938736,-77.087171,11
31026,38.884734,-77.093485,31033,38.8815,-77.10396,15
31213,38.90276,-77.03863,31200,38.9101,-77.0444,217
31101,38.9176,-77.0321,31027,38.896015,-77.078107,1
31243,38.887299,-77.018939,31104,38.922925,-77.042581,10
31007,38.8573,-77.0511,31248,38.888767,-77.02858,9
31030,38.89593,-77.089006,31605,38.8851,-77.0023,2
31019,38.889,-77.0925,31022,38.88786,-77.094875,28
31501,38.933668,-76.991016,31243,38.887299,-77.018939,4
31708,38.896544,-76.96012,31605,38.8851,-77.0023,4
31200,38.9101,-77.0444,31609,38.878925,-77.024016,41
31021,38.8881,-77.09308,31014,38.897315,-77.070993,32
31110,38.9154,-77.0446,31616,38.900017,-77.001967,15
31233,38.902061,-77.038322,31507,38.928743,-77.012457,1
31017,38.891696,-77.0846,31035,38.876393,-77.107735,27
31218,38.886266,-77.022241,31239,38.906602,-77.038785,42
31203,38.9086,-77.0323,31248,38.888767,-77.02858,30
31219,38.893028,-77.026013,31229,38.91554,-77.03818,50
31017,38.891696,-77.0846,31015,38.8946,-77.072305,163
31507,38.928743,-77.012457,31402,38.947774,-77.032818,1
31218,38.886266,-77.022241,31206,38.8952,-77.0436,40
31624,38.897446,-77.009888,31243,38.887299,-77.018939,207
31215,38.902221,-77.059219,31213,38.90276,-77.03863,107
31217,38.887237,-77.028226,31203,38.9086,-77.0323,63
31233,38.902061,-77.038322,31002,38.8564,-77.0492,8
31602,38.9308,-77.0315,31014,38.897315,-77.070993,109
31102,38.929464,-77.027822,31304,38.922581,-77.070334,10
31237,38.903827,-77.053485,31224,38.903407,-77.043648,234
31621,38.895344,-77.016106,31110,38.9154,-77.0446,32
31008,38.8629,-77.0528,31240,38.88412,-77.04657,21
31033,38.8815,-77.10396,31020,38.8904,-77.0889,24
31304,38.922581,-77.070334,31216,38.899641,-77.032005,12
31615,38.900384,-76.99831,31105,38.9268,-77.0322,6
31621,38.895344,-77.016106,31619,38.890461,-76.988355,64
31029,38.896923,-77.086502,31624,38.897446,-77.009888,17
31248,38.888767,-77.02858,31606,38.8803,-76.9862,4
31606,38.8803,-76.9862,31228,38.8997,-77.023086,14
31104,38.922925,-77.042581,31503,38.9126,-77.0135,79
31605,38.8851,-77.0023,31227,38.900283,-77.029822,28
31402,38.947774,-77.032818,31303,38.947607,-77.079382,7
31250,38.903584,-77.044789,31205,38.9008,-77.047,1
31607,38.884,-76.9861,31623,38.89696,-77.00493,244
31623,38.89696,-77.00493,31003,38.860244,-77.050276,6
31400,38.936043,-77.024649,31304,38.922581,-77.070334,1
31109,38.9155,-77.0222,31615,38.900384,-76.99831,21
31005,38.8604,-77.0603,31609,38.878925,-77.024016,4
31611,38.9003,-76.9882,31106,38.9236,-77.0501,4
31208,38.8763,-77.0037,31203,38.9086,-77.0323,10
31105,38.9268,-77.0322,31229,38.91554,-77.03818,283
31026,38.884734,-77.093485,31008,38.8629,-77.0528,1
31628,38.87861,-77.006004,31248,38.888767,-77.02858,43
31111,38.9172,-77.0259,31212,38.9054,-77.0471,95
31620,38.897222,-77.019347,31212,38.9054,-77.0471,57
31110,38.9154,-77.0446,31231,38.894514,-77.031617,46
31115,38.928156,-77.02344,31227,38.900283,-77.029822,26
31105,38.9268,-77.0322,31611,38.9003,-76.9882,15
31202,38.912682,-77.031681,31613,38.884,-76.995397,34
31230,38.898364,-77.027869,31248,38.888767,-77.02858,90
31225,38.90375,-77.06269,31037,38.881044,-77.111768,6
31231,38.894514,-77.031617,31612,38.894758,-76.997114,33
31106,38.9236,-77.0501,31616,38.900017,-77.001967,8
